bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HJR17-1011,2017,RS,Resolution,35th Anniversary Of US Air Force Space Command,,Introduced; Passed; Adopted,Representative Terri Carver; Representative Mike Weissman; Senator Kent Lambert; Senator Rhonda Fields,Rep. P. Lee; Sen. M. Merrifield,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. J. Cooke; Sen. D. Coram; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. L. Garcia; Sen. B. Gardner; Sen. K. Grantham; Sen. L. Guzman; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,,,Concerning the thirty-fifth anniversary of the United States Air Force Space Command.,,https://leg.colorado.gov/bills/HJR17-1011
HJR17-1012,2017,RS,Resolution,Fallen Soldiers 2017,,Introduced; Passed; Adopted,Representative Steve Lebsock; Representative Lang Sias; Senator Kevin Grantham; Senator Kerry Donovan,,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. J. Cooke; Sen. D. Coram; Sen. L. Court; Sen. L. Crowder; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. B. Gardner; Sen. L. Guzman; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,,,Concerning recognition of military personnel from Colorado who have served around the world in the ongoing war against terrorism and honoring those who have died while serving the cause of freedom.,,https://leg.colorado.gov/bills/HJR17-1012
HJR17-1013,2017,RS,Resolution,Rescind Executive Order Regarding Immigration,,Introduced; Lost,Representative Chris Hansen; Representative Dafna Michaelson Jenet; Senator Rhonda Fields; Senator Michael Merrifield,,,,,"Urging the immediate rescission of the executive order regarding the entry of foreign nationals into the United States that was issued by the President of the United States on January 27, 2017.",,https://leg.colorado.gov/bills/HJR17-1013
HJR17-1014,2017,RS,Resolution,Update Name Of Policy Services For Persons With Disabilities,,Introduced; Passed; Adopted,Representative KC Becker; Representative Patrick Neville; Senator Chris Holbert; Senator Lucia Guzman,Rep. C. Duran; Sen. K. Grantham,Sen. L. Crowder; Sen. R. Fields; Sen. L. Garcia; Sen. B. Gardner; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. J. Smallwood; Sen. J. Tate; Sen. N. Todd; Sen. R. Zenzinger,,,Concerning a change to Rule 43 of the Joint Rules of the Senate and House of Representatives to update the name of the legislative branch policy referenced in the rule regarding services for persons with disabilities to provide access to official legislative proceedings of the Colorado General Assembly.,,https://leg.colorado.gov/bills/HJR17-1014
HJR17-1015,2017,RS,Resolution,Captain Jeff Kuss Memorial Highway,,Introduced; Passed; Adopted,Representative Barbara McLachlan; Senator Don Coram,,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. J. Cooke; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. B. Gardner; Sen. K. Grantham; Sen. L. Guzman; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,,,"Concerning the designation of Colorado State Highway 3 as the ""Captain Jeff Kuss Memorial Highway"".",,https://leg.colorado.gov/bills/HJR17-1015
HJR17-1016,2017,RS,Resolution,Protecting Rural Hospitals Day,,Introduced; Passed; Adopted,Representative Jon Becker; Representative Diane Mitsch Bush; Senator Jerry Sonnenberg,Rep. K. Becker; Rep. P. Buck; Rep. M. Catlin; Rep. C. deGruy Kennedy; Rep. D. Esgar; Rep. J. Ginal; Rep. M. Hamner; Rep. D. Jackson; Rep. T. Kraft-Tharp; Rep. P. Lawrence; Rep. K. Lewis; Rep. S. Lontine; Rep. H. McKean; Rep. D. Michaelson Jenet; Rep. C. Navarro; Rep. B. Rankin; Rep. P. Rosenthal; Rep. J. Singer; Rep. D. Thurlow; Rep. D. Valdez; Rep. M. Weissman; Rep. J. Wilson; Rep. F. Winter; Rep. D. Young; Sen. I. Aguilar; Sen. D. Coram; Sen. R. Fields; Sen. J. Kefalas; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. N. Todd,Sen. R. Baumgardner; Sen. J. Cooke; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. L. Garcia; Sen. B. Gardner; Sen. K. Grantham; Sen. L. Guzman; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Tate; Sen. A. Williams; Sen. R. Zenzinger,,,"Concerning recognition of rural hospitals in Colorado, and, in connection therewith, declaring March 8, 2017, to be ""Protecting Rural Hospitals Day"" .",,https://leg.colorado.gov/bills/HJR17-1016
HJR17-1017,2017,RS,Resolution,Increase Presence Of Women On Corporate Boards,,Introduced; Passed; Adopted,Representative Crisanta Duran; Representative Lois Landgraf; Senator Beth Humenik; Senator Nancy Todd,Rep. J. Arndt; Rep. K. Becker; Rep. T. Kraft-Tharp; Rep. P. Lawrence; Rep. D. Mitsch Bush; Rep. C. Navarro; Rep. D. Pabon; Rep. F. Winter; Sen. K. Grantham; Sen. L. Guzman; Sen. J. Kefalas; Sen. J. Sonnenberg; Sen. R. Zenzinger,Sen. I. Aguilar; Sen. L. Court; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. A. Kerr; Sen. M. Merrifield; Sen. D. Moreno; Sen. A. Williams,,,Concerning the presence of women on corporate boards.,,https://leg.colorado.gov/bills/HJR17-1017
HJR17-1018,2017,RS,Resolution,Designate The Tour Of The Moon Byway,,Introduced; Passed; Adopted,Representative Yeulin Willett; Senator Ray Scott,,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. J. Cooke; Sen. D. Coram; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. B. Gardner; Sen. K. Grantham; Sen. L. Guzman; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,Transportation & Energy,,"Concerning the designation of a portion of state highway 340 as the ""Tour of the Moon Byway"".",,https://leg.colorado.gov/bills/HJR17-1018
HJR17-1019,2017,RS,Resolution,ALS Awareness Day,,Introduced; Passed; Adopted,Representative Lang Sias; Representative Jonathan Singer; Senator John Kefalas; Senator Jim Smallwood,Rep. K. Van Winkle,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. J. Cooke; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. B. Gardner; Sen. L. Guzman; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams,,,"Concerning recognizing March 24, 2017, as ""ALS Awareness Day"".",,https://leg.colorado.gov/bills/HJR17-1019
HJR17-1020,2017,RS,Resolution,Honoring Colorado Ute Indians,,Introduced; Passed; Adopted,Representative Marc Catlin; Representative Barbara McLachlan; Senator Don Coram,,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. J. Cooke; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. B. Gardner; Sen. K. Grantham; Sen. L. Guzman; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,,,"Concerning the remembrance of Ute history in Colorado, and, in connection therewith, honoring the culture and heritage of the Southern Ute Indian Tribe and the Ute Mountain Ute Tribe.",,https://leg.colorado.gov/bills/HJR17-1020
HJR17-1021,2017,RS,Resolution,Cesar Chavez Day,,Introduced; Passed; Adopted,Representative Dan Pabon; Representative Adrienne Benavidez; Senator Irene Aguilar; Senator Dominick Moreno,Rep. C. Duran; Rep. M. Gray; Rep. L. Herod; Rep. T. Kraft-Tharp; Rep. J. Salazar; Rep. D. Valdez; Sen. L. Garcia; Sen. L. Guzman,Sen. R. Baumgardner; Sen. J. Cooke; Sen. D. Coram; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. B. Gardner; Sen. K. Grantham; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,,,"Concerning recognition of ""César Chávez Day"" and honoring Dolores Huerta.",,https://leg.colorado.gov/bills/HJR17-1021
HJR17-1022,2017,RS,Resolution,Equal Pay Day,,Introduced; Passed; Adopted,Representative Jessie Danielson; Representative Dominique Jackson; Senator Kerry Donovan; Senator Andy Kerr,,Sen. I. Aguilar; Sen. L. Court; Sen. L. Crowder; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. L. Guzman; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. M. Merrifield; Sen. D. Moreno; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,,,"Concerning the designation of April 4, 2017, as ""Equal Pay Day"" in Colorado, and, in connection therewith, acknowledging the persisting problem of wage disparity among various groups.",,https://leg.colorado.gov/bills/HJR17-1022
