bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HJR16-1007,2016,RS,Resolution,Honoring Fallen Soldiers,,Introduced; Passed; Adopted,Representative Jovan Melton; Representative Lois Landgraf; Senator Owen Hill; Senator Rollie Heath,Rep. J. Buckner; Rep. J. Danielson; Rep. D. Esgar; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. J. Ginal; Rep. S. Humphrey; Rep. T. Kraft-Tharp; Rep. P. Lee; Rep. S. Lontine; Rep. E. McCann; Rep. D. Moreno; Rep. P. Neville; Rep. D. Primavera; Rep. C. Roupe; Rep. D. Thurlow; Rep. C. Wist; Sen. J. Cooke; Sen. M. Jones; Sen. R. Scott; Sen. J. Sonnenberg; Sen. J. Ulibarri,Rep. J. Arndt; Rep. J. Becker; Rep. K. Becker; Rep. J. Brown; Rep. P. Buck; Rep. T. Carver; Rep. K. Conti; Rep. D. Coram; Rep. L. Court; Rep. B. DelGrosso; Rep. T. Dore; Rep. C. Duran; Rep. J. Everett; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. J. Joshi; Rep. D. Kagan; Rep. G. Klingenschmitt; Rep. P. Lawrence; Rep. S. Lebsock; Rep. T. Leonard; Rep. P. Lundeen; Rep. D. Mitsch Bush; Rep. C. Navarro; Rep. D. Nordberg; Rep. D. Pabon; Rep. B. Pettersen; Rep. B. Rankin; Rep. K. Ransom; Rep. P. Rosenthal; Rep. S. Ryden; Rep. L. Saine; Rep. J. Salazar; Rep. L. Sias; Rep. J. Singer; Rep. M. Tyler; Rep. K. Van Winkle; Rep. E. Vigil; Rep. Y. Willett; Rep. A. Williams; Rep. J. Wilson; Rep. J. Windholz; Rep. F. Winter; Rep. D. Young; Sen. I. Aguilar; Sen. R. Baumgardner; Sen. B. Cadman; Sen. M. Carroll; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. K. Grantham; Sen. L. Guzman; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Johnston; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. T. Neville; Sen. L. Newell; Sen. E. Roberts; Sen. M. Scheffel; Sen. P. Steadman; Sen. J. Tate; Sen. N. Todd,,,"Concerning recognition of military personnel from Colorado who have served in Operation Enduring Freedom, Operation Freedom's Sentinel, Operation New Dawn, Operation Inherent Resolve, and in the Global War on Terrorism and honoring those who have died while serving the cause of freedom around the world.",,https://leg.colorado.gov/bills/HJR16-1007
HJR16-1008,2016,RS,Resolution,Honor Mahatma Gandhi,,Introduced; Passed; Adopted,Representative Janak Joshi; Representative Joann Ginal; Senator Kent Lambert,Rep. J. Arndt; Rep. J. Becker; Rep. K. Becker; Rep. J. Brown; Rep. P. Buck; Rep. J. Buckner; Rep. T. Carver; Rep. K. Conti; Rep. D. Coram; Rep. L. Court; Rep. J. Danielson; Rep. B. DelGrosso; Rep. T. Dore; Rep. D. Esgar; Rep. J. Everett; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. D. Hullinghorst; Rep. S. Humphrey; Rep. D. Kagan; Rep. G. Klingenschmitt; Rep. T. Kraft-Tharp; Rep. L. Landgraf; Rep. P. Lawrence; Rep. P. Lee; Rep. T. Leonard; Rep. P. Lundeen; Rep. E. McCann; Rep. J. Melton; Rep. D. Moreno; Rep. C. Navarro; Rep. P. Neville; Rep. D. Nordberg; Rep. D. Primavera; Rep. K. Priola; Rep. B. Rankin; Rep. K. Ransom; Rep. P. Rosenthal; Rep. C. Roupe; Rep. S. Ryden; Rep. L. Saine; Rep. J. Salazar; Rep. L. Sias; Rep. D. Thurlow; Rep. M. Tyler; Rep. K. Van Winkle; Rep. Y. Willett; Rep. J. Wilson; Rep. J. Windholz; Rep. F. Winter; Rep. C. Wist,Rep. C. Duran; Rep. M. Hamner; Rep. S. Lebsock; Rep. S. Lontine; Rep. D. Mitsch Bush; Rep. D. Pabon; Rep. B. Pettersen; Rep. J. Singer; Rep. E. Vigil; Rep. D. Young; Sen. I. Aguilar; Sen. R. Baumgardner; Sen. B. Cadman; Sen. M. Carroll; Sen. J. Cooke; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. K. Grantham; Sen. L. Guzman; Sen. R. Heath; Sen. O. Hill; Sen. M. Hodge; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Johnston; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. T. Neville; Sen. L. Newell; Sen. E. Roberts; Sen. M. Scheffel; Sen. J. Sonnenberg; Sen. P. Steadman; Sen. J. Tate; Sen. N. Todd; Sen. L. Woods,,,Concerning honoring the life of Mahatma Gandhi.,,https://leg.colorado.gov/bills/HJR16-1008
HJR16-1009,2016,RS,Resolution,Chicano History Week,,Introduced; Passed; Adopted,Representative Joseph Salazar; Senator Jessie Ulibarri,,Rep. J. Arndt; Rep. K. Becker; Rep. J. Buckner; Rep. D. Coram; Rep. L. Court; Rep. J. Danielson; Rep. C. Duran; Rep. D. Esgar; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. J. Ginal; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. D. Kagan; Rep. T. Kraft-Tharp; Rep. L. Landgraf; Rep. S. Lebsock; Rep. P. Lee; Rep. S. Lontine; Rep. E. McCann; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. D. Moreno; Rep. C. Navarro; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Primavera; Rep. K. Priola; Rep. B. Rankin; Rep. P. Rosenthal; Rep. C. Roupe; Rep. S. Ryden; Rep. J. Singer; Rep. M. Tyler; Rep. E. Vigil; Rep. A. Williams; Rep. F. Winter; Rep. C. Wist; Rep. D. Young; Sen. I. Aguilar; Sen. R. Baumgardner; Sen. B. Cadman; Sen. M. Carroll; Sen. J. Cooke; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. K. Grantham; Sen. L. Guzman; Sen. R. Heath; Sen. O. Hill; Sen. M. Hodge; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. J. Kefalas; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. T. Neville; Sen. L. Newell; Sen. E. Roberts; Sen. M. Scheffel; Sen. R. Scott; Sen. J. Sonnenberg; Sen. P. Steadman; Sen. J. Tate; Sen. N. Todd; Sen. L. Woods,,,"Concerning declaring the week of February 2-8, 2016, as Chicano History Week in Colorado.",,https://leg.colorado.gov/bills/HJR16-1009
HJR16-1010,2016,RS,Resolution,Joint Rule Changes Reduce Introduced Legislation,State Government,Introduced; Lost,Representative Justin Everett,Rep. S. Humphrey; Rep. G. Klingenschmitt; Rep. T. Leonard; Rep. P. Lundeen; Rep. K. Priola; Rep. K. Ransom; Rep. L. Saine,,"State, Veterans, and Military Affairs",,Concerning changes to the Joint Rules of the Senate and House of Representatives to reduce the amount of legislation introduced during a regular session of the Colorado general assembly.,,https://leg.colorado.gov/bills/HJR16-1010
HJR16-1011,2016,RS,Resolution,Reappoint State Auditor,State Government,Introduced; Passed; Adopted,Representative Dan Nordberg; Representative Su Ryden; Senator Cheri Jahn; Senator Chris Holbert,Rep. D. Primavera; Rep. L. Saine; Sen. M. Carroll; Sen. T. Neville,Rep. K. Becker; Rep. J. Brown; Rep. J. Danielson; Rep. B. DelGrosso; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. S. Humphrey; Rep. D. Kagan; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. D. Mitsch Bush; Rep. D. Moreno; Rep. P. Neville; Rep. B. Pettersen; Rep. K. Priola; Rep. P. Rosenthal; Rep. L. Sias; Rep. J. Singer; Rep. D. Young; Sen. I. Aguilar; Sen. R. Baumgardner; Sen. B. Cadman; Sen. J. Cooke; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. K. Grantham; Sen. L. Guzman; Sen. R. Heath; Sen. O. Hill; Sen. M. Hodge; Sen. M. Johnston; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. L. Newell; Sen. E. Roberts; Sen. M. Scheffel; Sen. R. Scott; Sen. J. Sonnenberg; Sen. P. Steadman; Sen. J. Tate; Sen. N. Todd; Sen. J. Ulibarri; Sen. L. Woods,,,Concerning the reappointment of Dianne E. Ray to the position of state auditor.,,https://leg.colorado.gov/bills/HJR16-1011
HJR16-1012,2016,RS,Resolution,César Chávez Day,,Introduced; Passed; Adopted,Representative Dan Pabon; Representative Crisanta Duran; Senator Irene Aguilar; Senator Jessie Ulibarri,Rep. D. Moreno; Rep. J. Salazar; Rep. E. Vigil; Sen. L. Garcia,Rep. J. Arndt; Rep. K. Becker; Rep. J. Brown; Rep. J. Buckner; Rep. L. Court; Rep. J. Danielson; Rep. D. Esgar; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. J. Ginal; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. D. Kagan; Rep. T. Kraft-Tharp; Rep. S. Lebsock; Rep. S. Lontine; Rep. E. McCann; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. B. Pettersen; Rep. D. Primavera; Rep. K. Priola; Rep. P. Rosenthal; Rep. C. Roupe; Rep. S. Ryden; Rep. J. Singer; Rep. M. Tyler; Rep. A. Williams; Rep. J. Windholz; Rep. F. Winter; Rep. C. Wist; Rep. D. Young; Sen. R. Baumgardner; Sen. B. Cadman; Sen. M. Carroll; Sen. J. Cooke; Sen. L. Crowder; Sen. K. Donovan; Sen. K. Grantham; Sen. L. Guzman; Sen. R. Heath; Sen. O. Hill; Sen. M. Hodge; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Johnston; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. T. Neville; Sen. L. Newell; Sen. E. Roberts; Sen. M. Scheffel; Sen. R. Scott; Sen. J. Sonnenberg; Sen. P. Steadman; Sen. J. Tate; Sen. N. Todd; Sen. L. Woods,,,"Concerning recognition of ""César Chávez Day"" and honoring Dolores Huerta.",,https://leg.colorado.gov/bills/HJR16-1012
HJR16-1013,2016,RS,Resolution,Atrocities Against Christians Ethnic And Religious Minorities,,Introduced; Passed; Adopted,Representative JoAnn Windholz; Representative Paul Rosenthal; Senator Kevin Lundberg,,Rep. J. Arndt; Rep. J. Becker; Rep. K. Becker; Rep. J. Brown; Rep. P. Buck; Rep. J. Buckner; Rep. T. Carver; Rep. K. Conti; Rep. D. Coram; Rep. L. Court; Rep. J. Danielson; Rep. B. DelGrosso; Rep. T. Dore; Rep. D. Esgar; Rep. J. Everett; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. J. Ginal; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. S. Humphrey; Rep. J. Joshi; Rep. D. Kagan; Rep. G. Klingenschmitt; Rep. T. Kraft-Tharp; Rep. L. Landgraf; Rep. P. Lawrence; Rep. S. Lebsock; Rep. P. Lee; Rep. T. Leonard; Rep. S. Lontine; Rep. P. Lundeen; Rep. E. McCann; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. D. Moreno; Rep. C. Navarro; Rep. P. Neville; Rep. D. Nordberg; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Primavera; Rep. K. Priola; Rep. B. Rankin; Rep. K. Ransom; Rep. C. Roupe; Rep. S. Ryden; Rep. L. Saine; Rep. J. Salazar; Rep. L. Sias; Rep. J. Singer; Rep. D. Thurlow; Rep. M. Tyler; Rep. K. Van Winkle; Rep. E. Vigil; Rep. Y. Willett; Rep. A. Williams; Rep. J. Wilson; Rep. F. Winter; Rep. C. Wist; Rep. D. Young; Sen. I. Aguilar; Sen. R. Baumgardner; Sen. B. Cadman; Sen. M. Carroll; Sen. J. Cooke; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. K. Grantham; Sen. L. Guzman; Sen. R. Heath; Sen. O. Hill; Sen. M. Hodge; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Johnston; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. T. Neville; Sen. E. Roberts; Sen. M. Scheffel; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. L. Woods,,,Concerning atrocities against Christians and other ethnic and religious minorities.,,https://leg.colorado.gov/bills/HJR16-1013
HJR16-1014,2016,RS,Resolution,Honoring Supreme Court Justice Antonin Scalia,,Introduced; Lost,Representative Timothy Leonard; Representative Cole Wist; Senator Tim Neville,Rep. J. Becker; Rep. J. Brown; Rep. P. Buck; Rep. T. Carver; Rep. B. DelGrosso; Rep. T. Dore; Rep. J. Everett; Rep. S. Humphrey; Rep. P. Lawrence; Rep. P. Lundeen; Rep. C. Navarro; Rep. P. Neville; Rep. D. Nordberg; Rep. K. Ransom; Rep. L. Saine; Rep. L. Sias; Rep. D. Thurlow; Rep. K. Van Winkle; Rep. Y. Willett; Rep. J. Windholz; Sen. K. Lambert,,,,Concerning memorializing the honorable life of Supreme Court Justice Antonin Scalia.,,https://leg.colorado.gov/bills/HJR16-1014
HJR16-1015,2016,RS,Resolution,Colorado Springs Olympic Training Center,,Introduced; Passed; Adopted,Representative Kit Roupe; Representative Pete Lee; Senator Michael Merrifield; Senator Randy Baumgardner,Rep. D. Mitsch Bush,Rep. J. Arndt; Rep. J. Becker; Rep. K. Becker; Rep. J. Brown; Rep. P. Buck; Rep. J. Buckner; Rep. T. Carver; Rep. K. Conti; Rep. D. Coram; Rep. L. Court; Rep. J. Danielson; Rep. B. DelGrosso; Rep. T. Dore; Rep. C. Duran; Rep. D. Esgar; Rep. J. Everett; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. J. Ginal; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. S. Humphrey; Rep. J. Joshi; Rep. D. Kagan; Rep. G. Klingenschmitt; Rep. T. Kraft-Tharp; Rep. L. Landgraf; Rep. P. Lawrence; Rep. S. Lebsock; Rep. T. Leonard; Rep. S. Lontine; Rep. P. Lundeen; Rep. E. McCann; Rep. J. Melton; Rep. D. Moreno; Rep. C. Navarro; Rep. P. Neville; Rep. D. Nordberg; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Primavera; Rep. K. Priola; Rep. B. Rankin; Rep. K. Ransom; Rep. P. Rosenthal; Rep. S. Ryden; Rep. L. Saine; Rep. J. Salazar; Rep. L. Sias; Rep. J. Singer; Rep. D. Thurlow; Rep. M. Tyler; Rep. K. Van Winkle; Rep. E. Vigil; Rep. Y. Willett; Rep. A. Williams; Rep. J. Wilson; Rep. J. Windholz; Rep. F. Winter; Rep. C. Wist; Rep. D. Young; Sen. I. Aguilar; Sen. B. Cadman; Sen. M. Carroll; Sen. J. Cooke; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. K. Grantham; Sen. L. Guzman; Sen. R. Heath; Sen. O. Hill; Sen. M. Hodge; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Johnston; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. T. Neville; Sen. L. Newell; Sen. M. Scheffel; Sen. R. Scott; Sen. J. Sonnenberg; Sen. P. Steadman; Sen. J. Tate; Sen. N. Todd; Sen. J. Ulibarri; Sen. L. Woods,,,"Concerning the recognition of the United States Olympic Training Center in Colorado Springs, and, in connection therewith, celebrating the Olympic Games and its athletes.",,https://leg.colorado.gov/bills/HJR16-1015
HJR16-1016,2016,RS,Resolution,Celebrate Colorado's Purebred Dogs,,Introduced; Passed; Adopted,Representative Joann Ginal; Representative Kathleen Conti; Senator Kerry Donovan; Senator Jake Tate,,Rep. J. Arndt; Rep. J. Becker; Rep. K. Becker; Rep. J. Brown; Rep. P. Buck; Rep. J. Buckner; Rep. T. Carver; Rep. D. Coram; Rep. L. Court; Rep. J. Danielson; Rep. B. DelGrosso; Rep. T. Dore; Rep. D. Esgar; Rep. J. Everett; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. S. Humphrey; Rep. J. Joshi; Rep. D. Kagan; Rep. G. Klingenschmitt; Rep. T. Kraft-Tharp; Rep. L. Landgraf; Rep. P. Lawrence; Rep. S. Lebsock; Rep. P. Lee; Rep. T. Leonard; Rep. S. Lontine; Rep. P. Lundeen; Rep. E. McCann; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. D. Moreno; Rep. C. Navarro; Rep. P. Neville; Rep. D. Nordberg; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Primavera; Rep. K. Priola; Rep. B. Rankin; Rep. K. Ransom; Rep. P. Rosenthal; Rep. C. Roupe; Rep. S. Ryden; Rep. L. Saine; Rep. J. Salazar; Rep. L. Sias; Rep. J. Singer; Rep. D. Thurlow; Rep. M. Tyler; Rep. K. Van Winkle; Rep. E. Vigil; Rep. Y. Willett; Rep. A. Williams; Rep. J. Wilson; Rep. J. Windholz; Rep. F. Winter; Rep. C. Wist; Rep. D. Young; Sen. I. Aguilar; Sen. R. Baumgardner; Sen. M. Carroll; Sen. L. Crowder; Sen. L. Garcia; Sen. K. Grantham; Sen. R. Heath; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Johnston; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. T. Neville; Sen. L. Newell; Sen. E. Roberts; Sen. M. Scheffel; Sen. R. Scott; Sen. P. Steadman; Sen. N. Todd; Sen. J. Ulibarri; Sen. L. Woods,,,"Concerning the designation of April 12, 2016, as a day to celebrate Colorado's purebred dogs.",,https://leg.colorado.gov/bills/HJR16-1016
HJR16-1017,2016,RS,Resolution,Designate April 12 Equal Pay Day,,Introduced; Passed; Adopted,Representative Jessie Danielson; Representative Brittany Pettersen; Senator Nancy Todd; Senator Irene Aguilar,Rep. J. Arndt; Rep. K. Becker; Rep. J. Buckner; Rep. L. Court; Rep. C. Duran; Rep. D. Esgar; Rep. M. Foote; Rep. S. Lontine; Rep. P. Rosenthal; Rep. A. Williams; Sen. M. Carroll; Sen. L. Guzman; Sen. R. Heath; Sen. M. Hodge; Sen. C. Jahn; Sen. J. Kefalas; Sen. A. Kerr; Sen. L. Newell; Sen. P. Steadman; Sen. J. Ulibarri,Rep. R. Fields; Rep. A. Garnett; Rep. J. Ginal; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. D. Kagan; Rep. T. Kraft-Tharp; Rep. S. Lebsock; Rep. P. Lee; Rep. E. McCann; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. D. Moreno; Rep. D. Primavera; Rep. S. Ryden; Rep. J. Salazar; Rep. J. Singer; Rep. M. Tyler; Rep. E. Vigil; Rep. F. Winter; Rep. D. Young; Sen. L. Crowder; Sen. K. Donovan; Sen. M. Johnston; Sen. M. Jones; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. E. Roberts,,,"Concerning the designation of April 12, 2016, as ""Equal Pay Day"" in Colorado, and, in connection therewith, acknowledging the persisting problem of wage disparity among various groups.",,https://leg.colorado.gov/bills/HJR16-1017
HJR16-1018,2016,RS,Resolution,Buy American Goods,,Introduced; Passed; Adopted,Representative Daneya Esgar; Representative Edward Vigil; Senator Leroy Garcia,,Rep. J. Arndt; Rep. J. Becker; Rep. K. Becker; Rep. J. Brown; Rep. P. Buck; Rep. J. Buckner; Rep. T. Carver; Rep. K. Conti; Rep. D. Coram; Rep. L. Court; Rep. J. Danielson; Rep. B. DelGrosso; Rep. T. Dore; Rep. C. Duran; Rep. J. Everett; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. J. Ginal; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. S. Humphrey; Rep. J. Joshi; Rep. D. Kagan; Rep. G. Klingenschmitt; Rep. T. Kraft-Tharp; Rep. L. Landgraf; Rep. P. Lawrence; Rep. S. Lebsock; Rep. P. Lee; Rep. T. Leonard; Rep. S. Lontine; Rep. P. Lundeen; Rep. E. McCann; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. D. Moreno; Rep. C. Navarro; Rep. P. Neville; Rep. D. Nordberg; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Primavera; Rep. K. Priola; Rep. B. Rankin; Rep. K. Ransom; Rep. P. Rosenthal; Rep. C. Roupe; Rep. S. Ryden; Rep. L. Saine; Rep. J. Salazar; Rep. L. Sias; Rep. J. Singer; Rep. D. Thurlow; Rep. M. Tyler; Rep. K. Van Winkle; Rep. Y. Willett; Rep. A. Williams; Rep. J. Wilson; Rep. J. Windholz; Rep. F. Winter; Rep. C. Wist; Rep. D. Young; Sen. R. Baumgardner; Sen. B. Cadman; Sen. M. Carroll; Sen. J. Cooke; Sen. L. Crowder; Sen. K. Donovan; Sen. R. Heath; Sen. O. Hill; Sen. C. Jahn; Sen. M. Johnston; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. L. Newell; Sen. M. Scheffel; Sen. P. Steadman; Sen. J. Tate; Sen. L. Woods,,,Concerning the support for goods produced in Colorado and other states in the United States.,,https://leg.colorado.gov/bills/HJR16-1018
HJR16-1019,2016,RS,Resolution,Colorado Children's Health Day,,Introduced; Passed; Adopted,Representative Rhonda Fields; Senator Jake Tate,,Rep. J. Arndt; Rep. K. Becker; Rep. J. Buckner; Rep. L. Court; Rep. J. Danielson; Rep. C. Duran; Rep. D. Esgar; Rep. M. Foote; Rep. A. Garnett; Rep. J. Ginal; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. D. Kagan; Rep. T. Kraft-Tharp; Rep. S. Lebsock; Rep. P. Lee; Rep. S. Lontine; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. D. Moreno; Rep. C. Navarro; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Primavera; Rep. K. Priola; Rep. P. Rosenthal; Rep. S. Ryden; Rep. J. Salazar; Rep. J. Singer; Rep. M. Tyler; Rep. E. Vigil; Rep. A. Williams; Rep. F. Winter; Rep. C. Wist; Rep. D. Young; Sen. I. Aguilar; Sen. M. Carroll; Sen. L. Crowder; Sen. R. Heath; Sen. J. Kefalas; Sen. A. Kerr; Sen. L. Newell; Sen. E. Roberts; Sen. M. Scheffel; Sen. P. Steadman; Sen. N. Todd; Sen. L. Woods,,,"Concerning the designation of May 2, 2016, as ""Children's Health Day"" in Colorado.",,https://leg.colorado.gov/bills/HJR16-1019
HJR16-1020,2016,RS,Resolution,Recognize Importance Oil Gas Industry Colorado Citizens,,Introduced; Lost,Representative Brian DelGrosso; Senator Jerry Sonnenberg,,,,,Concerning recognition of the benefits and importance of the oil and natural gas industry to the citizens of Colorado.,,https://leg.colorado.gov/bills/HJR16-1020
HJR16-1021,2016,RS,Resolution,Congress Streamline Water Project Permit Process,,Introduced; Lost,Representative J. Paul Brown; Representative Edward Vigil; Senator Jerry Sonnenberg; Senator Randy Baumgardner,,,,,Concerning the necessity for Congress to streamline the water project permitting process.,,https://leg.colorado.gov/bills/HJR16-1021
HJR16-1022,2016,RS,Resolution,Procedures For Lieutenant Governor Confirmation,State Government,Introduced; Passed; Adopted,Representative Dickey Hullinghorst; Representative Brian DelGrosso; Senator Bill Cadman; Senator Lucia Guzman,Rep. C. Duran; Sen. M. Scheffel,Rep. J. Arndt; Rep. K. Becker; Rep. J. Brown; Rep. K. Conti; Rep. L. Court; Rep. J. Danielson; Rep. D. Esgar; Rep. R. Fields; Rep. M. Foote; Rep. J. Ginal; Rep. M. Hamner; Rep. S. Lebsock; Rep. S. Lontine; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. D. Moreno; Rep. D. Pabon; Rep. B. Pettersen; Rep. K. Priola; Rep. P. Rosenthal; Rep. J. Singer; Rep. M. Tyler; Rep. E. Vigil; Rep. J. Wilson; Rep. J. Windholz; Rep. F. Winter; Rep. D. Young; Sen. I. Aguilar; Sen. M. Carroll; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. K. Grantham; Sen. R. Heath; Sen. M. Hodge; Sen. C. Jahn; Sen. M. Johnston; Sen. M. Jones; Sen. A. Kerr; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. L. Newell; Sen. E. Roberts; Sen. J. Tate; Sen. N. Todd,,,Establishing procedures for the confirmation of the Governor's appointment to fill a vacancy in the Office of the Lieutenant Governor.,,https://leg.colorado.gov/bills/HJR16-1022
HJR16-1023,2016,RS,Resolution,Public Input And General Assembly Review Before New Nutrient Requirements,,Introduced; Lost,Representative Don Coram; Senator Jerry Sonnenberg; Senator Randy Baumgardner,,,,,Concerning the encouragement of stakeholder input with subsequent legislative review prior to the implementation of additional nutrient discharge controls.,,https://leg.colorado.gov/bills/HJR16-1023
HJR16-1024,2016,RS,Resolution,Interim Committee Requirements,,Introduced; Passed; Adopted,Representative Crisanta Duran; Representative Brian DelGrosso; Senator Mark Scheffel; Senator Lucia Guzman,Rep. D. Hullinghorst; Sen. B. Cadman,Rep. J. Arndt; Rep. J. Becker; Rep. K. Becker; Rep. J. Brown; Rep. P. Buck; Rep. J. Buckner; Rep. T. Carver; Rep. K. Conti; Rep. D. Coram; Rep. L. Court; Rep. J. Danielson; Rep. T. Dore; Rep. D. Esgar; Rep. J. Everett; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. J. Ginal; Rep. M. Hamner; Rep. S. Humphrey; Rep. J. Joshi; Rep. D. Kagan; Rep. G. Klingenschmitt; Rep. T. Kraft-Tharp; Rep. L. Landgraf; Rep. P. Lawrence; Rep. S. Lebsock; Rep. P. Lee; Rep. T. Leonard; Rep. S. Lontine; Rep. P. Lundeen; Rep. E. McCann; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. D. Moreno; Rep. C. Navarro; Rep. P. Neville; Rep. D. Nordberg; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Primavera; Rep. K. Priola; Rep. B. Rankin; Rep. K. Ransom; Rep. P. Rosenthal; Rep. C. Roupe; Rep. S. Ryden; Rep. L. Saine; Rep. J. Salazar; Rep. L. Sias; Rep. D. Thurlow; Rep. M. Tyler; Rep. K. Van Winkle; Rep. E. Vigil; Rep. Y. Willett; Rep. A. Williams; Rep. J. Wilson; Rep. J. Windholz; Rep. F. Winter; Rep. C. Wist; Rep. D. Young; Sen. M. Johnston,,,Concerning a change to the joint rules of the Senate and House of Representatives to establish requirements for interim committees that relate to the process for requesting and approving bills in order to timely prepare fiscal notes for those bills.,,https://leg.colorado.gov/bills/HJR16-1024
