"state","year","bill_num","bill_type","num_only","special","special_num","num_bill_mentions","share_cong_mentions","share_state_mentions","source","ex_article_path"
"AR",1997,"hb1058","HB",1058,0,NA,1,0,0,"newsbank","AR/1997/01/22/0C9C30ABB0923C80_19970122_13D595EF014FC508.xml"
"ND",1997,"hb1058","HB",1058,0,NA,3,0,0,"lexisnexis","ND_1997_3.pdf --- Article Number: 83"
"OK",1997,"hb1058","HB",1058,0,NA,4,0,0,"newsbank","OK/1997/04/04/0C9C321FD6D3C880_19970404_0EB42854190CE46E.xml"
"SD",1997,"hb1058","HB",1058,0,NA,1,0,0,"newsbank","SD/1997/01/24/0EA7B31082908B9C_19970124_117FAB44DB6A049F.xml"
"AR",1997,"hb1059","HB",1059,0,NA,3,0,0,"newsbank","AR/1997/01/22/0C9C30ABB0923C80_19970122_13D595EF014FC508.xml"
"AR",1997,"hb1060","HB",1060,0,NA,2,0,0,"newsbank","AR/1997/01/29/0C9C30ABB0923C80_19970129_13D595F809E343E8.xml"
"AR",1997,"hb1061","HB",1061,0,NA,4,0,0.75,"newsbank","AR/1997/01/29/0C9C30ABB0923C80_19970129_13D595F8113E94D0.xml"
"IL",1997,"hb1061","HB",1061,0,NA,1,0,0,"lexisnexis","IL_1997_8.pdf --- Article Number: 64"
"ND",1997,"hb1061","HB",1061,0,NA,2,0,0,"lexisnexis","ND_1997_1.pdf --- Article Number: 22"
"AR",1997,"hb1063","HB",1063,0,NA,2,0,0,"newsbank","AR/1997/01/29/0C9C30ABB0923C80_19970129_13D595F81B8CC3D0.xml"
"ND",1997,"hb1063","HB",1063,0,NA,2,0,1,"lexisnexis","ND_1997_1.pdf --- Article Number: 29"
"CO",1997,"hb97-1064","HB",1064,0,NA,1,0,0,"newsbank","CO/1997/04/14/0C9C3248A1B06480_19970414_0EAF8830B4CBF9DB.xml"
"ND",1997,"hb1064","HB",1064,0,NA,2,0,1,"lexisnexis","ND_1997_1.pdf --- Article Number: 29"
"AR",1997,"hb1065","HB",1065,0,NA,2,0,0.5,"newsbank","AR/1997/01/29/0C9C30ABB0923C80_19970129_13D595F81B8CC3D0.xml"
"CO",1997,"hb97-1065","HB",1065,0,NA,4,0,0,"newsbank","CO/1997/03/07/0C9C3248A1B06480_19970307_0EAF882343A04A11.xml"
"AR",1997,"hb1066","HB",1066,0,NA,2,0,0.5,"newsbank","AR/1997/01/29/0C9C30ABB0923C80_19970129_13D595F81B8CC3D0.xml"
"WA",1997,"hb1066","HB",1066,0,NA,1,0,0,"lexisnexis","WA_1997_4.pdf --- Article Number: 87"
"AR",1997,"hb1067","HB",1067,0,NA,1,0,0,"newsbank","AR/1997/01/31/0C9C30ABB0923C80_19970131_13D595FA72BC1920.xml"
"CO",1997,"hb97-1067","HB",1067,0,NA,1,0,0,"newsbank","CO/1997/01/28/0C9C3248A1B06480_19970128_0EAF88169157929E.xml"
"ND",1997,"hb1067","HB",1067,0,NA,1,0,0,"lexisnexis","ND_1997_1.pdf --- Article Number: 62"
"AR",1997,"hb1068","HB",1068,0,NA,1,0,0,"newsbank","AR/1997/03/04/0C9C30ABB0923C80_19970304_13D59640257606E0.xml"
"CO",1997,"hb97-1068","HB",1068,0,NA,5,0.4,0,"newsbank","CO/1997/01/17/0C9C3248A1B06480_19970117_0EAF8812ABA97C6B.xml"
"ND",1997,"hb1068","HB",1068,0,NA,10,0.3,0,"lexisnexis","ND_1997_3.pdf --- Article Number: 84"
"PA",1997,"hb1068","HB",1068,0,NA,1,1,1,"newsbank","PA/1997/06/29/0C9C352AB17A8D80_19970629_10D98B57DC7247DC.xml"
"WA",1997,"hb1068","HB",1068,0,NA,2,0,0,"newsbank","WA/1997/01/14/0C9C3607CCF6AF80_19970114_0EB538B044098722.xml"
"AR",1997,"hb1069","HB",1069,0,NA,3,0,0,"newsbank","AR/1997/01/29/0C9C30ABB0923C80_19970129_13D595F81B8CC3D0.xml"
"ND",1997,"hb1069","HB",1069,0,NA,2,0,0.5,"lexisnexis","ND_1997_1.pdf --- Article Number: 60"
"CO",1997,"hb97-1070","HB",1070,0,NA,2,0,0,"newsbank","CO/1997/01/17/0C9C3248A1B06480_19970117_0EAF8812CED2EEEF.xml"
"OK",1997,"hb1070","HB",1070,0,NA,10,0,0,"newsbank","OK/1997/02/11/0C9C321FD6D3C880_19970211_0EB428446D756D02.xml"
"AR",1997,"hb1072","HB",1072,0,NA,4,0,0,"newsbank","AR/1997/01/29/0C9C30ABB0923C80_19970129_13D595F83592EF70.xml"
"CO",1997,"hb97-1072","HB",1072,0,NA,2,0,0,"newsbank","CO/1997/01/24/0C9C3248A1B06480_19970124_0EAF8814C0C8866D.xml"
"AR",1997,"hb1073","HB",1073,0,NA,1,0,0,"newsbank","AR/1997/01/31/0C9C30ABB0923C80_19970131_13D595FA38FB0558.xml"
"CO",1997,"hb97-1073","HB",1073,0,NA,5,1,1,"newsbank","CO/1997/01/22/0C9C3248A1B06480_19970122_0EAF88147331FDE8.xml"
"ND",1997,"hb1074","HB",1074,0,NA,4,0.75,0,"lexisnexis","ND_1997_2.pdf --- Article Number: 10"
"AR",1997,"hb1075","HB",1075,0,NA,1,0,0,"newsbank","AR/1997/01/29/0C9C30ABB0923C80_19970129_13D595F8570255C8.xml"
"ND",1997,"hb1075","HB",1075,0,NA,1,0,0,"lexisnexis","ND_1997_1.pdf --- Article Number: 49"
"OK",1997,"hb1075","HB",1075,0,NA,1,0,0,"newsbank","OK/1997/01/09/0C9C321FD6D3C880_19970109_0EB4283ACB53BF75.xml"
"AR",1997,"hb1076","HB",1076,0,NA,1,0,0,"newsbank","AR/1997/01/29/0C9C30ABB0923C80_19970129_13D595F8570255C8.xml"
"ND",1997,"hb1077","HB",1077,0,NA,2,0,0,"lexisnexis","ND_1997_1.pdf --- Article Number: 34"
"OK",1997,"hb1077","HB",1077,0,NA,6,0,0,"newsbank","OK/1997/05/15/0C9C321FD6D3C880_19970515_0EB4285F4D5D9E80.xml"
"CO",1997,"hb97-1080","HB",1080,0,NA,4,0,0.5,"newsbank","CO/1997/01/15/0C9C3248A1B06480_19970115_0EAF881228EC30F6.xml"
"ND",1997,"hb1081","HB",1081,0,NA,5,0,0.2,"lexisnexis","ND_1997_2.pdf --- Article Number: 95"
"OK",1997,"hb1081","HB",1081,0,NA,2,0,0,"newsbank","OK/1997/03/05/0C9C321FD6D3C880_19970305_0EB4284B2A92B4B6.xml"
"CO",1997,"hb97-1082","HB",1082,0,NA,7,0.142857142857143,0.142857142857143,"newsbank","CO/1997/02/02/0C9C3248A1B06480_19970202_0EAF8818435BD31C.xml"
"ND",1997,"hb1082","HB",1082,0,NA,3,0,0,"lexisnexis","ND_1997_3.pdf --- Article Number: 18"
"SD",1997,"hb1082","HB",1082,0,NA,2,0,0,"newsbank","SD/1997/02/14/0EA7B31082908B9C_19970214_117FAB5096026D16.xml"
"ND",1997,"hb1084","HB",1084,0,NA,1,0,0,"lexisnexis","ND_1997_1.pdf --- Article Number: 49"
"WA",1997,"hb1084","HB",1084,0,NA,2,0,0,"newsbank","WA/1997/01/22/0C9C3607CCF6AF80_19970122_0EB538B22EA33ACA.xml"
"WA",1997,"hb1085","HB",1085,0,NA,1,0,0,"newsbank","WA/1997/01/22/0C9C3607CCF6AF80_19970122_0EB538B22EA33ACA.xml"
"CO",1997,"hb97-1086","HB",1086,0,NA,3,0.333333333333333,0,"newsbank","CO/1997/04/15/0C9C3248A1B06480_19970415_0EAF8830F2494C83.xml"
"AR",1997,"hb1087","HB",1087,0,NA,1,0,0,"newsbank","AR/1997/01/29/0C9C30ABB0923C80_19970129_13D595F8570255C8.xml"
"WA",1997,"hb1087","HB",1087,0,NA,1,0,0,"newsbank","WA/1997/03/05/0C9C3607CCF6AF80_19970305_0EB538BD48C4C685.xml"
"CO",1997,"hb97-1088","HB",1088,0,NA,4,0,0,"newsbank","CO/1997/01/28/0C9C3248A1B06480_19970128_0EAF88169157929E.xml"
"LA",1997,"hb1088","HB",1088,0,NA,1,0,0,"newsbank","LA/1997/04/11/0C9C307698CA2800_19970411_0EB478582859188E.xml"
"WA",1997,"hb1088","HB",1088,0,NA,1,0,0,"newsbank","WA/1997/02/07/0C9C3607CCF6AF80_19970207_0EB538B68CD1D9EB.xml"
"AR",1997,"hb1089","HB",1089,0,NA,1,0,0,"newsbank","AR/1997/01/29/0C9C30ABB0923C80_19970129_13D595F83592EF70.xml"
"CO",1997,"hb97-1090","HB",1090,0,NA,5,0,0.2,"newsbank","CO/1997/01/16/0C9C3248A1B06480_19970116_0EAF8812A56B1450.xml"
"CO",1997,"hb97-1091","HB",1091,0,NA,1,0,0,"newsbank","CO/1997/02/15/0C9C3248A1B06480_19970215_0EAF881C4B5C9062.xml"
"LA",1997,"hb1092","HB",1092,0,NA,1,0,1,"newsbank","LA/1997/06/10/0C9C307698CA2800_19970610_0EB47863166CD9EF.xml"
"AR",1997,"hb1094","HB",1094,0,NA,1,0,0,"newsbank","AR/1997/02/06/0C9C30ABB0923C80_19970206_13D5960284AACB30.xml"
"AR",1997,"hb1095","HB",1095,0,NA,1,0,0,"newsbank","AR/1997/01/31/0C9C30ABB0923C80_19970131_13D595FA72BC1920.xml"
"CO",1997,"hb97-1095","HB",1095,0,NA,6,0.166666666666667,0,"newsbank","CO/1997/01/22/0C9C3248A1B06480_19970122_0EAF8814415A87CF.xml"
"ND",1997,"hb1095","HB",1095,0,NA,1,0,0,"lexisnexis","ND_1997_3.pdf --- Article Number: 54"
"LA",1997,"hb1096","HB",1096,0,NA,1,0,1,"newsbank","LA/1997/05/29/0C9C307698CA2800_19970529_0EB47860F6F3B0CE.xml"
"CO",1997,"hb97-1097","HB",1097,0,NA,1,0,0,"newsbank","CO/1997/02/06/0C9C3248A1B06480_19970206_0EAF881955D02C69.xml"
"ND",1997,"hb1097","HB",1097,0,NA,2,0,0,"lexisnexis","ND_1997_1.pdf --- Article Number: 70"
"ND",1997,"hb1098","HB",1098,0,NA,2,1,0,"lexisnexis","ND_1997_1.pdf --- Article Number: 51"
"CO",1997,"hb97-1099","HB",1099,0,NA,1,0,0,"newsbank","CO/1997/02/28/0C9C3248A1B06480_19970228_0EAF8820EC364F50.xml"
"CO",1997,"hb97-1099","HB",1099,1,NA,1,0,0,"newsbank","CO/1997/02/01/0C9C3248A1B06480_19970201_0EAF88180FBE4922.xml"
"AR",1997,"hb1100","HB",1100,0,NA,8,0,0,"newsbank","AR/1997/01/23/0C9C30ABB0923C80_19970123_13D595F0EFC52810.xml"
"CO",1997,"hb97-1100","HB",1100,0,NA,9,0,0,"newsbank","CO/1997/01/31/0C9C3248A1B06480_19970131_0EAF8817B1F24974.xml"
"AR",1997,"hb1101","HB",1101,0,NA,3,0,0,"newsbank","AR/1997/01/23/0C9C30ABB0923C80_19970123_13D595F0EFC52810.xml"
"ND",1997,"hb1101","HB",1101,0,NA,3,0,0,"lexisnexis","ND_1997_3.pdf --- Article Number: 77"
"AR",1997,"hb1103","HB",1103,0,NA,2,0,0,"newsbank","AR/1997/01/30/0C9C30ABB0923C80_19970130_13D595F930678E48.xml"
"ND",1997,"hb1103","HB",1103,0,NA,2,0,1,"lexisnexis","ND_1997_4.pdf --- Article Number: 35"
"ND",1997,"hb1104","HB",1104,0,NA,2,0,0,"lexisnexis","ND_1997_1.pdf --- Article Number: 24"
"AR",1997,"hb1105","HB",1105,0,NA,3,0,0,"newsbank","AR/1997/03/12/0C9C30ABB0923C80_19970312_13D5964D9B2BE308.xml"
"ND",1997,"hb1105","HB",1105,0,NA,2,1,1,"lexisnexis","ND_1997_1.pdf --- Article Number: 44"
"OK",1997,"hb1105","HB",1105,0,NA,4,0,0,"newsbank","OK/1997/02/12/0C9C321FD6D3C880_19970212_0EB42844D9E88DFB.xml"
"AR",1997,"hb1106","HB",1106,0,NA,2,1,0,"newsbank","AR/1997/01/25/0C9C30ABB0923C80_19970125_13D595F3515FD488.xml"
"OK",1997,"hb1106","HB",1106,0,NA,4,0,0.5,"newsbank","OK/1997/02/19/0C9C321FD6D3C880_19970219_0EB42846D92BA247.xml"
"TX",1997,"hb1107","HB",1107,0,NA,1,0,0,"newsbank","TX/1997/07/24/0C9C30CEEF1DD980_19970724_0EA059B195E4EB90.xml"
"AR",1997,"hb1108","HB",1108,0,NA,9,0,0,"newsbank","AR/1997/01/31/0C9C30ABB0923C80_19970131_13D595FA52119088.xml"
"CO",1997,"hb97-1109","HB",1109,0,NA,2,1,0,"newsbank","CO/1997/02/04/0C9C3248A1B06480_19970204_0EAF8818BA81B661.xml"
"CO",1997,"hb97-1110","HB",1110,0,NA,1,0,0,"newsbank","CO/1997/03/07/0C9C3248A1B06480_19970307_0EAF882343A04A11.xml"
"LA",1997,"hb1110","HB",1110,0,NA,1,0,1,"newsbank","LA/1997/03/28/0C9C307698CA2800_19970328_0EB478555F045AC4.xml"
"AR",1997,"hb1111","HB",1111,0,NA,12,0,0.25,"newsbank","AR/1997/02/07/0C9C30ABB0923C80_19970207_13D5960397CD3F18.xml"
"AR",1997,"hb1111","HB",1111,1,NA,1,0,0,"newsbank","AR/1997/02/04/0C9C30ABB0923C80_19970204_13D595FF72C158E0.xml"
"LA",1997,"hb1111","HB",1111,0,NA,1,0,0,"newsbank","LA/1997/04/22/0C9C307698CA2800_19970422_0EB4785A4FC91228.xml"
"ND",1997,"hb1111","HB",1111,0,NA,4,0.75,0,"lexisnexis","ND_1997_1.pdf --- Article Number: 49"
"SD",1997,"hb1111","HB",1111,0,NA,1,0,0,"newsbank","SD/1997/02/01/0EA7B31082908B9C_19970201_117FAB4962728305.xml"
"CO",1997,"hb97-1115","HB",1115,0,NA,1,0,0,"newsbank","CO/1997/03/07/0C9C3248A1B06480_19970307_0EAF88234643A8AC.xml"
"ND",1997,"hb1115","HB",1115,0,NA,3,0,0,"lexisnexis","ND_1997_4.pdf --- Article Number: 18"
"CO",1997,"hb97-1118","HB",1118,0,NA,2,0,1,"newsbank","CO/1997/01/31/0C9C3248A1B06480_19970131_0EAF8817807576EE.xml"
"LA",1997,"hb1118","HB",1118,0,NA,4,0,0,"newsbank","LA/1997/05/03/0C9C307698CA2800_19970503_0EB4785C670754D2.xml"
"OK",1997,"hb1118","HB",1118,0,NA,2,0,0.5,"newsbank","OK/1997/02/06/0C9C321FD6D3C880_19970206_0EB42842F836C707.xml"
"ND",1997,"hb1119","HB",1119,0,NA,1,0,0,"lexisnexis","ND_1997_2.pdf --- Article Number: 99"
"CO",1997,"hb97-1121","HB",1121,0,NA,5,0,0,"newsbank","CO/1997/01/28/0C9C3248A1B06480_19970128_0EAF88169157929E.xml"
"CO",1997,"hb97-1122","HB",1122,0,NA,11,0,0,"newsbank","CO/1997/02/07/0C9C3248A1B06480_19970207_0EAF8819D4F74E7A.xml"
"LA",1997,"hb1124","HB",1124,0,NA,1,0,0,"newsbank","LA/1997/06/11/0C9C307698CA2800_19970611_0EB4786341C32DC5.xml"
"CO",1997,"hb97-1125","HB",1125,0,NA,5,0,0,"newsbank","CO/1997/02/07/0C9C3248A1B06480_19970207_0EAF8819CAD48519.xml"
"AR",1997,"hb1127","HB",1127,0,NA,1,0,0,"newsbank","AR/1997/02/28/0C9C30ABB0923C80_19970228_13D5962999793D80.xml"
"CO",1997,"hb97-1129","HB",1129,0,NA,2,0,0,"newsbank","CO/1997/02/04/0C9C3248A1B06480_19970204_0EAF8818CB2C0453.xml"
"WA",1997,"hb1129","HB",1129,0,NA,1,0,0,"lexisnexis","WA_1997_5.pdf --- Article Number: 64"
"LA",1997,"hb1130","HB",1130,0,NA,2,0,0,"newsbank","LA/1997/05/24/0C9C307698CA2800_19970524_0EB478603261AC58.xml"
"OK",1997,"hb1130","HB",1130,0,NA,6,0,0,"newsbank","OK/1997/04/01/0C9C321FD6D3C880_19970401_0EB428532E54767D.xml"
"WA",1997,"hb1130","HB",1130,0,NA,3,0.333333333333333,0.333333333333333,"newsbank","WA/1997/03/19/0C9C3607CCF6AF80_19970319_0EB538C0EBFB49BA.xml"
"AR",1997,"hb1132","HB",1132,0,NA,1,0,0,"newsbank","AR/1997/01/25/0C9C30ABB0923C80_19970125_13D595F3C6F7B100.xml"
"AR",1997,"hb1133","HB",1133,0,NA,1,0,0,"newsbank","AR/1997/01/25/0C9C30ABB0923C80_19970125_13D595F3B65E3680.xml"
"CO",1997,"hb97-1133","HB",1133,0,NA,4,0,0.5,"newsbank","CO/1997/01/31/0C9C3248A1B06480_19970131_0EAF8817A2D43111.xml"
"AR",1997,"hb1134","HB",1134,0,NA,2,0,0,"newsbank","AR/1997/01/25/0C9C30ABB0923C80_19970125_13D595F3B65E3680.xml"
"CO",1997,"hb97-1134","HB",1134,0,NA,1,0,0,"newsbank","CO/1997/03/01/0C9C3248A1B06480_19970301_0EAF88211A41AEF5.xml"
"CO",1997,"hb97-1136","HB",1136,0,NA,9,0.111111111111111,0.333333333333333,"newsbank","CO/1997/01/21/0C9C3248A1B06480_19970121_0EAF88143488189C.xml"
"CO",1997,"hb97-1136","HB",1136,1,NA,1,1,0,"newsbank","CO/1997/05/04/0C9C3248A1B06480_19970504_0EAF883898ACB5EA.xml"
"CO",1997,"hb97-1139","HB",1139,0,NA,5,0.4,0.4,"newsbank","CO/1997/02/04/0C9C3248A1B06480_19970204_0EAF8818EBACA7BA.xml"
"CO",1997,"hb97-1139","HB",1139,1,NA,1,1,1,"newsbank","CO/1997/04/20/0C9C3248A1B06480_19970420_0EAF8832FA44F0B7.xml"
"AR",1997,"hb1140","HB",1140,0,NA,4,0,0.25,"newsbank","AR/1997/02/03/0C9C30ABB0923C80_19970203_13D595FE685EE660.xml"
"CO",1997,"hb97-1141","HB",1141,0,NA,1,0,0,"newsbank","CO/1997/02/19/0C9C3248A1B06480_19970219_0EAF881DD0FA4B91.xml"
"OK",1997,"hb1141","HB",1141,0,NA,27,0.037037037037037,0,"newsbank","OK/1997/02/05/0C9C321FD6D3C880_19970205_0EB42842EE14F0E7.xml"
"CO",1997,"hb97-1142","HB",1142,0,NA,3,0,0,"newsbank","CO/1997/04/15/0C9C3248A1B06480_19970415_0EAF8830F2494C83.xml"
"IL",1997,"hb1142","HB",1142,0,NA,1,1,0,"lexisnexis","IL_1997_4.pdf --- Article Number: 17"
"CO",1997,"hb97-1143","HB",1143,0,NA,4,0,0,"newsbank","CO/1997/02/26/0C9C3248A1B06480_19970226_0EAF882003DD8BD2.xml"
"AR",1997,"hb1145","HB",1145,0,NA,2,0,0,"newsbank","AR/1997/01/27/0C9C30ABB0923C80_19970127_13D595F581072348.xml"
"AR",1997,"hb1146","HB",1146,0,NA,3,0,0,"newsbank","AR/1997/01/29/0C9C30ABB0923C80_19970129_13D595F8235E4A70.xml"
"AR",1997,"hb1146","HB",1146,1,NA,2,0,0,"newsbank","AR/1997/02/13/0C9C30ABB0923C80_19970213_13D5960C14335F18.xml"
"WA",1997,"hb1146","HB",1146,0,NA,1,0,0,"newsbank","WA/1997/01/20/0C9C3607CCF6AF80_19970120_0EB538B1C10ED843.xml"
"CO",1997,"hb97-1147","HB",1147,0,NA,7,0,0.285714285714286,"newsbank","CO/1997/02/06/0C9C3248A1B06480_19970206_0EAF8819592F0D8A.xml"
"ND",1997,"hb1147","HB",1147,0,NA,4,0,0,"lexisnexis","ND_1997_4.pdf --- Article Number: 41"
"OK",1997,"hb1148","HB",1148,0,NA,2,0,0,"newsbank","OK/1997/03/16/0C9C321FD6D3C880_19970316_0EB4284E5827D278.xml"
"CO",1997,"hb97-1149","HB",1149,0,NA,1,0,0,"newsbank","CO/1997/02/06/0C9C3248A1B06480_19970206_0EAF881955D02C69.xml"
"CO",1997,"hb97-1150","HB",1150,0,NA,3,0.666666666666667,0.333333333333333,"newsbank","CO/1997/02/05/0C9C3248A1B06480_19970205_0EAF881909223B2F.xml"
"CO",1997,"hb97-1150","HB",1150,1,NA,1,1,0,"newsbank","CO/1997/05/04/0C9C3248A1B06480_19970504_0EAF883898ACB5EA.xml"
"SD",1997,"hb1150","HB",1150,0,NA,1,0,0,"newsbank","SD/1997/02/07/0EA7B31082908B9C_19970207_117FAB4D03FED39A.xml"
"AR",1997,"hb1151","HB",1151,0,NA,1,0,0,"newsbank","AR/1997/01/23/0C9C30ABB0923C80_19970123_13D595F0777D2F58.xml"
"AZ",1997,"hb1151","HB",1151,0,NA,1,1,0,"newsbank","AZ/1997/07/19/0C9C30A583555A00_19970719_0EACE62C2A675F73.xml"
"AR",1997,"hb1152","HB",1152,0,NA,2,0,0,"newsbank","AR/1997/02/05/0C9C30ABB0923C80_19970205_13D59601587B5198.xml"
"CO",1997,"hb97-1152","HB",1152,0,NA,2,0,0,"newsbank","CO/1997/02/06/0C9C3248A1B06480_19970206_0EAF881955D02C69.xml"
"LA",1997,"hb1152","HB",1152,0,NA,2,0,0,"newsbank","LA/1997/05/17/0C9C307698CA2800_19970517_0EB4785F259DBF98.xml"
"CO",1997,"hb97-1153","HB",1153,0,NA,5,0,0.2,"newsbank","CO/1997/02/21/0C9C3248A1B06480_19970221_0EAF881E50335551.xml"
"SD",1997,"hb1154","HB",1154,0,NA,1,0,1,"newsbank","SD/1997/02/14/0EA7B31082908B9C_19970214_117FAB50EA9E01FF.xml"
"AR",1997,"hb1156","HB",1156,0,NA,5,0,0,"newsbank","AR/1997/02/07/0C9C30ABB0923C80_19970207_13D5960415A8F7B8.xml"
"CO",1997,"hb97-1156","HB",1156,0,NA,1,0,0,"newsbank","CO/1997/05/06/0C9C3248A1B06480_19970506_0EAF883945A454D8.xml"
"NH",1997,"hb1156","HB",1156,0,NA,6,0,0,"newsbank","NH/1997/02/12/0C9C3411E8D2E900_19970212_0F54512FA5FA5F42.xml"
"OK",1997,"hb1156","HB",1156,0,NA,1,1,1,"newsbank","OK/1997/07/19/0C9C321FD6D3C880_19970719_0EB42870D774D0E2.xml"
"AR",1997,"hb1157","HB",1157,0,NA,10,0,0,"newsbank","AR/1997/01/24/0C9C30ABB0923C80_19970124_13D595F1A1A44630.xml"
"SD",1997,"hb1157","HB",1157,0,NA,1,0,0,"newsbank","SD/1997/02/15/0EA7B31082908B9C_19970215_117FAB5212360506.xml"
"NH",1997,"hb1158","HB",1158,0,NA,1,0,0,"newsbank","NH/1997/12/09/0C9C3411E8D2E900_19971209_0F54515D53164537.xml"
"SD",1997,"hb1159","HB",1159,0,NA,2,0,0,"newsbank","SD/1997/02/07/0EA7B31082908B9C_19970207_117FAB4CD0F7AC9B.xml"
"PA",1997,"hb1160","HB",1160,0,NA,1,0,0,"newsbank","PA/1997/06/17/0C9C352AB17A8D80_19970617_10D98B552E295D23.xml"
"AR",1997,"hb1161","HB",1161,0,NA,1,0,0,"newsbank","AR/1997/01/31/0C9C30ABB0923C80_19970131_13D595FA38FB0558.xml"
"CO",1997,"hb97-1161","HB",1161,0,NA,4,0,0,"newsbank","CO/1997/04/05/0C9C3248A1B06480_19970405_0EAF882DE43E4836.xml"
"LA",1997,"hb1162","HB",1162,0,NA,11,0.181818181818182,0.181818181818182,"newsbank","LA/1997/04/01/0C9C307698CA2800_19970401_0EB4785632484F58.xml"
"ND",1997,"hb1163","HB",1163,0,NA,2,0,1,"lexisnexis","ND_1997_4.pdf --- Article Number: 35"
"CO",1997,"hb97-1164","HB",1164,0,NA,5,0,0.2,"newsbank","CO/1997/02/05/0C9C3248A1B06480_19970205_0EAF8818F20F4292.xml"
"AR",1997,"hb1165","HB",1165,0,NA,3,0,0,"newsbank","AR/1997/01/29/0C9C30ABB0923C80_19970129_13D595F809E343E8.xml"
"AR",1997,"hb1166","HB",1166,0,NA,1,0,1,"newsbank","AR/1997/02/08/0C9C30ABB0923C80_19970208_13D5960575D1BD90.xml"
"CO",1997,"hb97-1166","HB",1166,0,NA,12,0.333333333333333,0.0833333333333333,"newsbank","CO/1997/02/01/0C9C3248A1B06480_19970201_0EAF8817F8B34F50.xml"
"CO",1997,"hb97-1166","HB",1166,1,NA,4,0.25,0,"newsbank","CO/1997/04/08/0C9C3248A1B06480_19970408_0EAF882E8178C3F9.xml"
"WA",1997,"hb1166","HB",1166,0,NA,1,0,0,"newsbank","WA/1997/05/02/0C9C3607CCF6AF80_19970502_0EB538CCEFDCDB7B.xml"
"OK",1997,"hb1167","HB",1167,0,NA,6,0,0,"newsbank","OK/1997/04/02/0C9C321FD6D3C880_19970402_0EB42853815F0B06.xml"
"SD",1997,"hb1167","HB",1167,0,NA,1,0,0,"newsbank","SD/1997/03/26/0EA7B31082908B9C_19970326_117FAB64180602E7.xml"
"CO",1997,"hb97-1168","HB",1168,0,NA,3,0,0,"newsbank","CO/1997/01/22/0C9C3248A1B06480_19970122_0EAF8814415A87CF.xml"
"ND",1997,"hb1169","HB",1169,0,NA,2,0,0,"lexisnexis","ND_1997_2.pdf --- Article Number: 96"
"SD",1997,"hb1171","HB",1171,0,NA,5,0,0,"newsbank","SD/1997/02/19/0EA7B31082908B9C_19970219_117FAB531559689E.xml"
"SD",1997,"hb1175","HB",1175,0,NA,2,0,0,"newsbank","SD/1997/01/31/0EA7B31082908B9C_19970131_117FAB49018C1616.xml"
"CO",1997,"hb97-1176","HB",1176,0,NA,1,1,1,"newsbank","CO/1997/04/21/0C9C3248A1B06480_19970421_0EAF8833826E0485.xml"
"ND",1997,"hb1176","HB",1176,0,NA,6,0.333333333333333,0.333333333333333,"lexisnexis","ND_1997_1.pdf --- Article Number: 71"
"NH",1997,"hb1176","HB",1176,0,NA,1,0,0,"newsbank","NH/1997/12/09/0C9C3411E8D2E900_19971209_0F54515D53164537.xml"
"CO",1997,"hb97-1177","HB",1177,0,NA,2,0,0,"newsbank","CO/1997/01/22/0C9C3248A1B06480_19970122_0EAF8814415A87CF.xml"
"ND",1997,"hb1178","HB",1178,0,NA,1,0,0,"lexisnexis","ND_1997_2.pdf --- Article Number: 99"
"NH",1997,"hb1178","HB",1178,0,NA,1,0,0,"newsbank","NH/1997/12/09/0C9C3411E8D2E900_19971209_0F54515D53164537.xml"
"CO",1997,"hb97-1179","HB",1179,0,NA,3,0,1,"newsbank","CO/1997/03/11/0C9C3248A1B06480_19970311_0EAF8824636FC9F5.xml"
"ND",1997,"hb1180","HB",1180,0,NA,3,0,0,"lexisnexis","ND_1997_3.pdf --- Article Number: 44"
"CO",1997,"hb97-1181","HB",1181,0,NA,10,0,0,"newsbank","CO/1997/01/30/0C9C3248A1B06480_19970130_0EAF881738978F7F.xml"
"AR",1997,"hb1182","HB",1182,0,NA,8,0,0.25,"newsbank","AR/1997/01/24/0C9C30ABB0923C80_19970124_13D595F16026AAC8.xml"
"CO",1997,"hb97-1183","HB",1183,0,NA,4,0,0.75,"newsbank","CO/1997/02/13/0C9C3248A1B06480_19970213_0EAF881BAA4F76F2.xml"
"CO",1997,"hb97-1183","HB",1183,1,NA,1,1,0,"newsbank","CO/1997/04/17/0C9C3248A1B06480_19970417_0EAF8831E9D0B760.xml"
"MS",1997,"hb1183","HB",1183,0,NA,1,0,0,"newsbank","MS/1997/02/23/0C9C367FBB8A8780_19970223_0EB6249B60345B99.xml"
"ND",1997,"hb1183","HB",1183,0,NA,4,0,0,"lexisnexis","ND_1997_2.pdf --- Article Number: 6"
"CO",1997,"hb97-1185","HB",1185,0,NA,1,0,0,"newsbank","CO/1997/05/22/0C9C3248A1B06480_19970522_0EAF883EE0A27CAB.xml"
"OK",1997,"hb1185","HB",1185,0,NA,3,0,0.333333333333333,"newsbank","OK/1997/01/16/0C9C321FD6D3C880_19970116_0EB4283CCCBB97CE.xml"
"CO",1997,"hb97-1186","HB",1186,0,NA,3,0,0,"newsbank","CO/1997/02/05/0C9C3248A1B06480_19970205_0EAF8818F20F4292.xml"
"WA",1997,"hb1186","HB",1186,0,NA,3,0,0,"newsbank","WA/1997/01/30/0C9C3607CCF6AF80_19970130_0EB538B4801F9845.xml"
